,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
contig-64757000003,0.6714195,0.25779018,0.5982674,0.2205482,0.27164066,0.4529823,0.41827753,0.6482763,0.39698738,0.39338914,0.24131086,0.44332924,0.54051685,0.26019457,0.3597648,0.61188364,0.3395998,0.5486008,0.19970042,0.34786478,0.2028197,0.1938865,0.45270225,0.40160802,0.21397632,0.5278462,0.26089752,0.22074658,0.5348508,0.4398551,0.53857225,0.22016202,0.211638,0.40162024,0.36225048,0.29188105,0.22394651,0.19901542,0.5350108,0.29559,0.4216851,0.41717386,0.5213295,0.5239667,0.2409019,0.46859384,0.43079185,0.35814223,0.17959355,0.21434344,0.5234986,0.19011347,0.37826532,0.32938194,0.19321038,0.27064207,0.21994975,0.285325,0.27019998,0.22921923,0.23444694,0.2627831,0.22674556,0.43495142,0.23764618,0.5431714,0.42471156,0.52195746,0.18325119,0.4412456
contig-64769000011,0.78174174,0.053695396,0.6048684,0.04476513,0.06796314,0.35544774,0.3127299,0.87617236,0.25855824,0.25040165,0.03489677,0.56643564,0.8190365,0.059410363,0.25667343,0.7718235,0.17488796,0.57432956,0.024220642,0.13594909,0.030485054,0.019412063,0.5022459,0.36467403,0.02522325,0.55572736,0.069113664,0.03804428,0.59348106,0.25046846,0.6862313,0.027860742,0.028908815,0.30279398,0.17734756,0.08355902,0.036374062,0.027638588,0.4346857,0.09623635,0.2901698,0.42813134,0.4108005,0.5268291,0.03555113,0.34183452,0.3139034,0.17303793,0.014996057,0.02954616,0.46001118,0.023779552,0.26840463,0.20125134,0.01899037,0.053041384,0.026706303,0.09793413,0.052731913,0.026547162,0.055986203,0.07306606,0.036837783,0.31382284,0.043626517,0.4169491,0.2597757,0.37691694,0.016434187,0.49026936
contig-64784000001,0.67527413,0.2272487,0.60648227,0.19931608,0.20070745,0.42006478,0.4111985,0.6892603,0.46397626,0.38094285,0.20153204,0.44475484,0.5656945,0.22716558,0.3780551,0.6424601,0.32511485,0.5077917,0.15361896,0.30829912,0.16542357,0.14538963,0.38596478,0.3602486,0.15266047,0.5427929,0.22602388,0.19893159,0.61890864,0.42722666,0.5164085,0.17967133,0.17979036,0.3431314,0.30872923,0.29052836,0.20537144,0.16187137,0.5142268,0.24003397,0.38877276,0.39745787,0.5138073,0.49570283,0.183822,0.47696495,0.40736106,0.35240877,0.14110352,0.17340374,0.4963187,0.16519764,0.40175736,0.29751617,0.16278107,0.25184065,0.17920877,0.26675522,0.21269323,0.19047931,0.18815376,0.21934491,0.17187555,0.35338458,0.2010308,0.5417131,0.4003851,0.49196357,0.15717436,0.4381157
contig-64848000005,0.67417926,0.27917498,0.55511165,0.23368192,0.25680768,0.43372756,0.44916284,0.5129045,0.28587335,0.33408254,0.24494323,0.40800247,0.5176001,0.2865219,0.4825399,0.47102043,0.3275872,0.54621553,0.21034475,0.35582337,0.2309274,0.21700914,0.3627131,0.49777842,0.2203054,0.66690797,0.25061694,0.23983018,0.39369187,0.4197013,0.46560282,0.22029075,0.21704312,0.49619955,0.42296568,0.23017994,0.22987391,0.22761951,0.5565707,0.25443664,0.43266943,0.4827545,0.5110505,0.47486278,0.22641578,0.42734075,0.50443304,0.30044302,0.18862318,0.2024611,0.43227506,0.19883515,0.4174002,0.5490537,0.19465324,0.22997887,0.22933458,0.25144866,0.24193205,0.21057732,0.25724965,0.2324403,0.20861554,0.29323396,0.2273638,0.40492448,0.49817365,0.5253559,0.21756476,0.42223036
contig-6487000003,0.6777911,0.22623202,0.59771585,0.1871504,0.23967391,0.45908344,0.39246857,0.683593,0.35118425,0.4024672,0.19474283,0.47287077,0.5411567,0.23726767,0.35302588,0.61408925,0.33792943,0.58813804,0.1688926,0.29041228,0.16679184,0.15339239,0.4415823,0.40345195,0.16425908,0.5293887,0.22608873,0.19609189,0.5075921,0.4334245,0.5897281,0.17879891,0.1790275,0.37151605,0.3581787,0.24582557,0.18906355,0.1638211,0.51861316,0.28455323,0.40015018,0.40937594,0.50142014,0.5325657,0.2103775,0.4555918,0.3774713,0.35048866,0.14283735,0.1824265,0.54992646,0.15071632,0.3607178,0.3182877,0.15814167,0.23243935,0.1790829,0.2546809,0.22842847,0.16801195,0.20063226,0.2506497,0.20180894,0.43829998,0.20157403,0.50664943,0.40416425,0.4994056,0.1449955,0.435468
contig-6492000006,0.7411184,0.1798549,0.60830504,0.1320686,0.15292068,0.40766028,0.37784913,0.7264751,0.28486207,0.3684802,0.114782944,0.52796024,0.6737532,0.17312665,0.4189436,0.5924717,0.3990194,0.70894396,0.09675949,0.30923855,0.11786822,0.08223584,0.42755315,0.4264998,0.097917154,0.59448636,0.15859526,0.13031064,0.43658578,0.33847675,0.6363667,0.10705193,0.10463772,0.3613293,0.31886685,0.16664201,0.13739888,0.11149875,0.4933265,0.19503614,0.4097655,0.45480025,0.47645015,0.49085617,0.123657234,0.41894904,0.35929576,0.28664973,0.077089444,0.097362615,0.490752,0.09711286,0.38119674,0.28980282,0.07831683,0.13500549,0.105432875,0.18075307,0.13156694,0.09663493,0.12897019,0.18515545,0.11469398,0.31812066,0.114392705,0.50529754,0.3892869,0.47130263,0.08782605,0.41107854
contig-64944000006,0.7284422,0.2089707,0.54512763,0.18157905,0.1787064,0.4270544,0.43827376,0.50738746,0.22657205,0.3059114,0.17843838,0.4458793,0.54964375,0.2174234,0.4832474,0.44970533,0.27896377,0.49012333,0.13696998,0.3197951,0.15466458,0.1447719,0.34547946,0.5355121,0.15799256,0.72149485,0.19398607,0.15494141,0.377648,0.38210943,0.47180277,0.14359549,0.13453698,0.5370226,0.38277718,0.1702844,0.16100612,0.15238966,0.5316154,0.18445039,0.3746637,0.4892426,0.47995526,0.4540264,0.1555835,0.3762996,0.5134618,0.23952691,0.11741729,0.12232175,0.42077553,0.12657993,0.42704052,0.56062025,0.12104627,0.16174483,0.14523593,0.19063291,0.18647417,0.13790779,0.19413984,0.16679195,0.1367581,0.23890583,0.16406302,0.375001,0.45707986,0.5085661,0.13582368,0.40817258
contig-65162000008,0.66621757,0.2321258,0.59605044,0.2060912,0.2471098,0.44168723,0.4042276,0.7069694,0.47618687,0.37599605,0.21434431,0.4291,0.54050136,0.23512515,0.31600854,0.63206804,0.31569502,0.5480785,0.18980195,0.29903883,0.17912038,0.16698334,0.4757693,0.34632647,0.18625708,0.49622238,0.22896098,0.20650853,0.6117195,0.45064867,0.54944324,0.18632872,0.20565544,0.31075105,0.33439848,0.29641193,0.21009666,0.17646742,0.53036225,0.28914344,0.40375873,0.40068662,0.5073638,0.5440568,0.22742467,0.47225916,0.39132562,0.3552586,0.1535432,0.20841774,0.52254343,0.18863967,0.35934684,0.2898303,0.18116978,0.2577534,0.19724476,0.27643988,0.23790441,0.19080657,0.2199643,0.24849227,0.218542,0.5168438,0.21924363,0.60701746,0.40707093,0.48586357,0.16972029,0.45605537
contig-65201000003,0.65569395,0.25962326,0.61115634,0.21807645,0.27366257,0.41668847,0.38935676,0.67494726,0.5026082,0.38101575,0.24554844,0.40358,0.54301834,0.2918691,0.35992286,0.6370205,0.3495327,0.5553978,0.20962204,0.35884258,0.21279229,0.18121104,0.42647755,0.33606735,0.20925851,0.5054158,0.2563754,0.23612823,0.60483015,0.43358392,0.53287727,0.23852998,0.22851469,0.364488,0.36476013,0.3328779,0.24290904,0.22335057,0.53743494,0.31721926,0.45089325,0.4026046,0.5330165,0.5386936,0.24772088,0.4881242,0.42232525,0.36180857,0.19107574,0.2536592,0.43795377,0.22331043,0.39900902,0.31665435,0.2053988,0.30306983,0.25561276,0.333578,0.25314376,0.25624892,0.25979647,0.24926445,0.2287132,0.41646808,0.2451638,0.6342375,0.42752373,0.5165765,0.22235511,0.4406548
contig-6529000009,0.69495714,0.24696939,0.5750504,0.22582388,0.20307378,0.48472005,0.44299695,0.66764843,0.36516324,0.38778794,0.21789661,0.47367007,0.5007805,0.22971988,0.3795863,0.54916954,0.33566272,0.45679808,0.18036306,0.3264123,0.16831833,0.1723647,0.38718155,0.3974667,0.1781546,0.5817403,0.21427879,0.19332172,0.56612045,0.4690429,0.5406476,0.18282016,0.17993048,0.3884199,0.3253311,0.2470154,0.21397421,0.16716368,0.52994716,0.24044836,0.35335883,0.41877863,0.4892092,0.5076094,0.21526413,0.44612855,0.39808136,0.35537368,0.14212476,0.17988178,0.57498145,0.16524816,0.38912794,0.32516652,0.16407244,0.22634476,0.18042436,0.24130477,0.24131067,0.15920514,0.17458357,0.24257031,0.1851824,0.40574688,0.21303749,0.54297376,0.43363398,0.5123687,0.1661979,0.4424017
contig-65344000009,0.68257385,0.18235546,0.61640424,0.1623769,0.1523308,0.43465012,0.3840775,0.79505914,0.42457926,0.48561382,0.15020499,0.4798771,0.5022991,0.20307602,0.38027662,0.6515773,0.3626726,0.53079796,0.107606806,0.27911764,0.12123551,0.097245045,0.3607531,0.336968,0.116688885,0.52441806,0.16256163,0.14072126,0.659865,0.42801306,0.6330836,0.14187446,0.14241624,0.330598,0.29720005,0.22125159,0.15647171,0.12414053,0.49161333,0.19289942,0.3660963,0.42421797,0.5085021,0.5222546,0.15540922,0.4372056,0.33086923,0.33524457,0.10322045,0.12606364,0.5201945,0.12312279,0.3417892,0.24255058,0.11376701,0.22832838,0.13835873,0.22954762,0.17829835,0.1272854,0.14219664,0.20525211,0.13768376,0.39077064,0.1570193,0.47963816,0.37726295,0.46076542,0.10540584,0.44328615
contig-65354000009,0.8230922,0.09356725,0.48826468,0.07350245,0.08251315,0.35302025,0.42214158,0.5080872,0.120529234,0.22065996,0.06916083,0.43117905,0.6164784,0.124601714,0.55114216,0.36103106,0.19427344,0.49731177,0.040978156,0.22459704,0.05925859,0.046985935,0.28178167,0.5528634,0.0590369,0.86430705,0.083926626,0.06002082,0.31824884,0.25900146,0.45349675,0.051497042,0.047584012,0.6269461,0.32234824,0.062015455,0.067005396,0.05484202,0.5134675,0.0725959,0.3133378,0.5714516,0.4217429,0.47064546,0.056647867,0.2763058,0.5553361,0.14410466,0.03556022,0.037774105,0.3135377,0.042402282,0.4396205,0.6272259,0.037868574,0.060431175,0.050516594,0.08310441,0.07876206,0.04445765,0.08688562,0.06781054,0.04337336,0.12025201,0.055749696,0.27951783,0.41576314,0.46228397,0.046719525,0.42933035
contig-65433000001,0.7106096,0.26026946,0.5452648,0.21606423,0.22830835,0.41114154,0.46552327,0.492997,0.26094508,0.31761336,0.22660169,0.41856962,0.5652268,0.24746281,0.47559494,0.48699838,0.28861624,0.5221564,0.17002457,0.3326929,0.1959896,0.1802024,0.37737232,0.50990313,0.19439347,0.70053226,0.23026913,0.20060173,0.4051095,0.38491973,0.43932858,0.17929636,0.17223185,0.48862284,0.38367122,0.20752743,0.18252751,0.18827434,0.5447663,0.21700175,0.41723606,0.4782563,0.50308526,0.4539287,0.1879984,0.4112437,0.5395467,0.27435386,0.15679157,0.16489795,0.40877792,0.16061899,0.42014444,0.5587834,0.15128696,0.19245464,0.18881072,0.22410612,0.22305048,0.17912805,0.23044316,0.20045881,0.17459838,0.27786222,0.20045121,0.4251033,0.48757952,0.522185,0.16860804,0.42010236
contig-65475000010,0.7012619,0.26382667,0.55696285,0.22406627,0.24067692,0.41663283,0.45656168,0.49890122,0.26302436,0.34941083,0.22278337,0.42532188,0.54872394,0.25425583,0.43473428,0.5055952,0.30672348,0.55502397,0.1755836,0.30480585,0.20558584,0.18669069,0.39515007,0.51075613,0.2064614,0.68155915,0.25284708,0.20653608,0.39330438,0.38660154,0.45645404,0.18594396,0.18108055,0.505196,0.4024699,0.2175987,0.1868429,0.1974439,0.5274147,0.23193327,0.4439855,0.49017987,0.50485754,0.4646889,0.20867738,0.42233962,0.56133884,0.28185228,0.163872,0.17600356,0.4229219,0.17052568,0.3857153,0.5500814,0.17049482,0.19787973,0.19753823,0.21916091,0.22942443,0.18077058,0.23883778,0.21934529,0.19772637,0.30123842,0.2074849,0.4073454,0.48718405,0.52342105,0.17459849,0.41042903
contig-65520000003,0.6530163,0.2575701,0.5957643,0.24003527,0.27595022,0.43578508,0.41591236,0.668061,0.47226214,0.39695793,0.25695467,0.41487682,0.5440707,0.26754117,0.39086565,0.630993,0.36254352,0.55809754,0.20786728,0.35466406,0.21481341,0.1939362,0.44624645,0.36875767,0.21207811,0.5265347,0.27948853,0.25051346,0.55949455,0.4536983,0.5274715,0.23076376,0.22177315,0.35588476,0.34910625,0.31871814,0.23718803,0.21941642,0.5304908,0.29732025,0.44342566,0.42780924,0.5327269,0.5073455,0.23667409,0.49361366,0.42083374,0.37284133,0.18875504,0.23926044,0.49994877,0.21333754,0.38437688,0.31587705,0.21607988,0.29994708,0.23851532,0.30283868,0.24907964,0.22938661,0.2411006,0.26748106,0.23505223,0.417025,0.24307425,0.51720786,0.43316752,0.51720643,0.2109704,0.44664335
contig-65531000004,0.7557436,0.1434726,0.60670507,0.1049091,0.12906858,0.45633563,0.37172753,0.8028965,0.27225628,0.38325557,0.12853378,0.48484403,0.57029885,0.12312226,0.37398693,0.6311686,0.27124292,0.53208965,0.07753908,0.243709,0.07660924,0.06444134,0.45930225,0.38636842,0.07692112,0.56426215,0.11712033,0.09175329,0.5019357,0.37780133,0.6371691,0.09146971,0.08310441,0.32969466,0.2402002,0.121913016,0.09804643,0.06692791,0.5027024,0.16399717,0.28868324,0.3775192,0.45300984,0.53172815,0.10557233,0.38631704,0.3168183,0.32073882,0.05354761,0.07674273,0.64172906,0.06280089,0.35562766,0.26674974,0.06282541,0.1315725,0.080058694,0.14138393,0.122801155,0.07113334,0.098643586,0.15109746,0.10197374,0.45035368,0.1045356,0.57303405,0.3332295,0.4531558,0.05957121,0.4419848
contig-65569000010,0.69773704,0.26811737,0.55037487,0.23643252,0.24891774,0.4159689,0.45772672,0.49459657,0.2807548,0.33329964,0.25398067,0.41119447,0.5562148,0.27641132,0.48898458,0.4878025,0.31691498,0.537326,0.19590206,0.34874675,0.21639177,0.20802483,0.4098977,0.516289,0.22101383,0.6973588,0.2494927,0.22366709,0.40398654,0.39524627,0.4416167,0.2047312,0.19301775,0.4896085,0.3977986,0.2152033,0.21185707,0.20969658,0.5587905,0.24400978,0.4339329,0.46383876,0.5073894,0.47431388,0.20081171,0.416142,0.55050534,0.29727128,0.18085663,0.17978251,0.42159995,0.18240355,0.44742972,0.5363588,0.18134749,0.21172792,0.20689681,0.24310462,0.23950516,0.20043053,0.24746253,0.22175728,0.19354728,0.29161888,0.21997233,0.4259828,0.4901827,0.5346924,0.19292684,0.43236822
contig-65668000011,0.7385428,0.19222735,0.5440328,0.15744631,0.16281359,0.41565838,0.43342665,0.5213047,0.21620242,0.30101088,0.15752739,0.46197486,0.5879817,0.23080313,0.5501961,0.448659,0.31829906,0.5615535,0.12558684,0.33350733,0.15039012,0.11865632,0.33353955,0.53287643,0.13347667,0.73300314,0.16472548,0.16066447,0.36457393,0.34639707,0.5009638,0.13170291,0.1164087,0.5259553,0.38608697,0.14586306,0.15461391,0.14177784,0.53407645,0.17034301,0.39375266,0.5007644,0.4745568,0.46734458,0.1371394,0.36329916,0.46612525,0.22471227,0.10872247,0.107881986,0.40145466,0.110380515,0.4501071,0.5306799,0.10379013,0.14146124,0.12788926,0.17406374,0.15496172,0.115129896,0.1653296,0.15387401,0.124060296,0.20335835,0.147146,0.39466006,0.45614904,0.51669586,0.121733285,0.42079994
contig-6573000011,0.92989135,0.034811575,0.48836082,0.036556814,0.027801268,0.30519536,0.41689122,0.70880055,0.09279856,0.22397147,0.027946182,0.50456035,0.7488504,0.054110162,0.57776344,0.40520534,0.17038725,0.37997243,0.011328187,0.19440958,0.017849175,0.013091329,0.2630612,0.4834154,0.01759562,0.91025364,0.03401086,0.01801802,0.42590576,0.20399615,0.48869622,0.017994838,0.013368259,0.5203286,0.16578208,0.030788766,0.027886363,0.01549104,0.46326834,0.026064822,0.23715408,0.5869277,0.3450851,0.5198014,0.017667303,0.21738109,0.45882964,0.11105965,0.008004965,0.011678425,0.31632382,0.014101154,0.50485367,0.3369149,0.010836208,0.029377514,0.014123957,0.040788308,0.032276638,0.01280114,0.025070615,0.031773616,0.010831964,0.08791023,0.021688776,0.24037738,0.3178058,0.42195132,0.011831821,0.5379243
contig-65770000001,0.6605537,0.2558801,0.602177,0.22936614,0.26490209,0.45553023,0.40708455,0.6615555,0.4396876,0.36290947,0.25088227,0.4409345,0.52965534,0.27700728,0.35837266,0.6279009,0.33796683,0.5262244,0.2161546,0.33781192,0.20199315,0.19636178,0.41468623,0.3619418,0.21202323,0.5185403,0.24273343,0.22954194,0.5837821,0.45670068,0.54820853,0.22873531,0.21601015,0.35487607,0.36313143,0.3112862,0.24013945,0.21187636,0.5325669,0.3050331,0.4100032,0.40136275,0.5186211,0.52387285,0.25243023,0.48053402,0.39040452,0.35809505,0.18518944,0.23694125,0.5086034,0.1993986,0.37845168,0.32400826,0.20100898,0.29763287,0.2297734,0.3183835,0.2699492,0.23432313,0.24016495,0.25218347,0.22665206,0.4385582,0.2632546,0.6069827,0.43459025,0.5117367,0.20150115,0.45156762
contig-65864000003,0.67129654,0.23071446,0.5993454,0.20717108,0.21454306,0.41953018,0.41507253,0.6602988,0.40686792,0.39416218,0.21347679,0.41488996,0.55937064,0.25635317,0.43061128,0.59237707,0.36751792,0.5533613,0.17081192,0.34733614,0.1764802,0.15600145,0.38864,0.380482,0.16961496,0.55072856,0.22231723,0.21095534,0.5312288,0.41887924,0.55091155,0.19651704,0.1802007,0.38277555,0.3411058,0.2625555,0.21847081,0.1788722,0.5266749,0.24154459,0.42807138,0.43833333,0.51373523,0.5139167,0.19863023,0.4544031,0.4195642,0.3436268,0.1533565,0.1793416,0.4741,0.17312235,0.40708053,0.32850462,0.16571884,0.26442003,0.20162849,0.26369143,0.21427685,0.18610656,0.19930309,0.22513485,0.17936023,0.3348465,0.20487602,0.48886847,0.43713486,0.5110877,0.17026691,0.44635826
contig-65882000003,0.6766606,0.2593984,0.59857047,0.20854259,0.23661311,0.4467383,0.40534812,0.68320435,0.4596169,0.3935768,0.22968265,0.4046599,0.5448351,0.2687924,0.3993189,0.6144694,0.36561516,0.55276126,0.19122483,0.35126722,0.19522357,0.16320585,0.43775102,0.3723012,0.18410894,0.5306799,0.24114424,0.23082519,0.5684124,0.45186067,0.5599002,0.2052058,0.20622924,0.35067254,0.32797036,0.2860496,0.23591037,0.19535556,0.5225465,0.27753118,0.39399514,0.39482594,0.5121239,0.4878396,0.21976872,0.4657892,0.3753537,0.37818706,0.16683099,0.1919209,0.5339985,0.17979693,0.3898297,0.31042343,0.18182556,0.27763999,0.21131651,0.28266084,0.2267662,0.19930476,0.21548317,0.23806511,0.20910281,0.40034556,0.2232517,0.61906105,0.42443705,0.5117407,0.19394602,0.44274545
contig-65973000002,0.6628148,0.28631592,0.5878775,0.2616822,0.24880156,0.43939987,0.42721242,0.6398834,0.40048322,0.43850622,0.2766226,0.3998191,0.49888313,0.28649488,0.4188902,0.5687506,0.3766698,0.5302242,0.22752199,0.3627411,0.21371037,0.21716622,0.41781804,0.39662835,0.22364877,0.5610857,0.27334273,0.25612187,0.5181732,0.4694034,0.5349025,0.24513516,0.2331976,0.38659862,0.36677325,0.29720724,0.25923055,0.22550681,0.5403463,0.28782988,0.43302372,0.42752331,0.52588,0.509964,0.25633094,0.47464716,0.43151575,0.3920466,0.19832379,0.23597006,0.5044036,0.224213,0.40489528,0.35655153,0.22144343,0.31647748,0.246861,0.30213255,0.26551685,0.22788693,0.23105854,0.28177437,0.23558226,0.415421,0.25939077,0.526057,0.4514597,0.52670896,0.2293723,0.44542462
contig-6630000002,0.65352875,0.24220586,0.6167458,0.20668626,0.23993784,0.40774307,0.42623058,0.7011907,0.5281902,0.39036047,0.20730935,0.42508537,0.5795285,0.23847109,0.3292383,0.69308347,0.3276627,0.5415436,0.18376279,0.2969901,0.18441738,0.15810522,0.4235785,0.33689874,0.17677942,0.50241834,0.22137292,0.20604075,0.634987,0.42765683,0.526277,0.19224623,0.19504547,0.31972826,0.3087648,0.31558478,0.21722482,0.17707147,0.5188903,0.27764425,0.42380896,0.3782569,0.50717694,0.53393596,0.22386636,0.4898923,0.39750144,0.3677392,0.16084425,0.19654092,0.49564373,0.18930389,0.3869978,0.28065494,0.17556189,0.25842497,0.20535783,0.28734398,0.23058034,0.2090823,0.22500272,0.23881525,0.20116262,0.43509898,0.2100209,0.5914013,0.411036,0.48821098,0.16905601,0.459661
contig-66304000000,0.70028645,0.27072936,0.55634505,0.26262528,0.23446882,0.44398862,0.4633401,0.5209845,0.30218923,0.33288097,0.25099412,0.4442585,0.53417367,0.25634775,0.4812659,0.4723944,0.3349497,0.48728585,0.2069507,0.36310962,0.2126754,0.21991129,0.4024036,0.5226607,0.22231065,0.682497,0.27207148,0.22434475,0.40443772,0.43040118,0.4708758,0.21240775,0.19746768,0.4685856,0.386957,0.24581195,0.22914149,0.21428168,0.55184937,0.24780509,0.393879,0.44800425,0.49958658,0.44264883,0.21420479,0.42834798,0.4906217,0.31095338,0.18295072,0.18418449,0.4763822,0.18514931,0.45152104,0.51762736,0.1861331,0.23376797,0.20790592,0.26347592,0.24619636,0.2053394,0.23714326,0.23363614,0.19771686,0.3006108,0.24303263,0.44849503,0.48279136,0.5474113,0.2011523,0.43284678
contig-66308000002,0.7863409,0.05919455,0.64055204,0.027557297,0.05775005,0.34051433,0.30310735,1.2384096,0.4288634,0.29273564,0.054062843,0.36601487,0.6602408,0.07709529,0.20377722,0.8828926,0.13190572,0.44500187,0.025411773,0.16342099,0.018915156,0.01472404,0.38368875,0.13427998,0.021699041,0.38927665,0.036457166,0.029841365,1.0427971,0.30581814,0.6251709,0.03277468,0.032149665,0.2372815,0.11635352,0.09168335,0.03831726,0.019723952,0.43546158,0.09153944,0.2264251,0.2891506,0.38119847,0.8054426,0.049211692,0.38474327,0.23880322,0.25270063,0.012799021,0.03460766,0.45616975,0.023598755,0.26017037,0.11425384,0.021456262,0.082633786,0.0324441,0.08616143,0.05687561,0.030378206,0.04432332,0.049908698,0.033757918,0.50448865,0.041005846,1.011058,0.21781512,0.34146008,0.019524533,0.53388196
contig-66333000010,0.7288871,0.23059623,0.54788226,0.17102374,0.18228862,0.40811646,0.44006762,0.51441157,0.23906137,0.3496117,0.18131118,0.41671422,0.54513514,0.22617088,0.50238603,0.46182853,0.28346366,0.52333933,0.13445206,0.31409886,0.1483691,0.1403152,0.3522725,0.5150119,0.15821534,0.71234155,0.198406,0.15769336,0.36933172,0.38751414,0.4709198,0.15031156,0.14646684,0.5706704,0.37602758,0.16391389,0.1495584,0.14906524,0.5393723,0.18263447,0.3866412,0.47321036,0.46954483,0.45916802,0.16018987,0.38998595,0.52612495,0.2545932,0.11929411,0.12494012,0.42916712,0.12911656,0.39153734,0.5991291,0.12242058,0.16096786,0.15407494,0.17959972,0.1933057,0.13901415,0.20587057,0.1696879,0.14197314,0.26388362,0.15321332,0.3530984,0.45994607,0.49838498,0.132547,0.4226831
